,prediction
18367,0
99001,0
66839,1
66475,0
50022,1
52340,0
22054,0
59644,0
60703,1
105290,1
3035,1
85383,0
22973,0
35391,1
70714,1
19943,0
57247,1
85630,0
39494,0
3543,1
69772,0
105918,0
81810,1
51776,1
20480,1
6415,0
90186,0
97552,0
104703,1
99215,1
86180,0
14815,0
42469,0
94468,0
64489,0
50706,0
63757,1
92466,1
103463,0
90271,1
73799,0
89250,0
96953,0
625,1
34804,1
8515,0
93619,0
44147,0
304,1
19263,1
50053,0
67731,1
77225,0
47313,0
15293,1
86321,1
41019,1
92488,0
22933,1
50736,0
54835,0
89286,1
4149,1
35136,0
35097,0
71018,0
37532,0
70271,0
34514,0
84401,0
76034,1
106130,0
28229,1
4952,0
87002,0
47405,1
54259,1
62929,0
40868,1
49939,0
91239,1
23289,0
33702,0
57855,1
64637,0
24424,0
17574,0
16282,0
73547,0
25584,0
73162,0
77464,0
97534,1
42326,0
6327,0
104053,0
23215,1
63363,0
79306,1
23189,0
35000,1
56921,0
34993,1
68615,1
95721,0
16059,0
35666,0
32481,0
19289,0
27182,1
968,1
93867,1
46162,1
75236,1
76851,0
32426,0
27907,0
74238,1
91402,0
60141,0
87914,0
59144,0
65520,1
27259,0
65392,0
74787,1
74063,1
37171,0
75539,1
21305,1
58533,0
37458,1
80469,1
6184,1
16508,0
99182,1
15332,0
60379,1
28887,0
99112,1
45109,0
54787,0
14910,0
82482,0
28563,0
79798,1
51178,1
13496,0
18739,0
35872,0
105914,0
98589,0
12708,0
57944,0
85176,0
68037,0
59856,1
20152,0
106513,1
72609,1
79516,0
23119,0
80986,0
71646,0
36663,0
30375,1
40452,0
88992,0
62452,1
11654,0
8132,0
15431,0
48277,1
102796,1
11889,0
19356,1
23330,1
35855,0
43006,0
84673,0
5182,0
29727,0
106153,1
276,1
86165,0
89780,0
50596,0
56121,0
26774,0
76384,0
66413,0
19150,0
58270,1
24377,0
63233,0
92529,0
73791,0
67501,0
8613,1
57657,1
18077,1
53956,1
104740,0
62330,0
79966,0
93754,1
82862,0
72780,0
2287,1
63067,1
33067,0
39020,0
16973,0
34587,1
14728,1
11975,1
7303,1
21482,0
2839,1
81639,0
103379,1
19408,1
22240,0
48782,0
100506,0
75518,0
62286,1
69833,0
83098,0
12573,0
96303,0
17566,1
31433,0
45570,0
29100,0
56938,0
87337,0
39852,0
81177,1
14256,1
24834,0
27334,0
68606,1
21312,0
18209,1
70250,1
12223,0
98225,0
11311,1
45386,1
103754,0
101828,1
92803,0
76048,0
8657,1
35307,1
15538,0
1245,1
75391,0
51192,0
1229,1
75559,0
35720,0
44292,0
84917,1
48885,0
17147,1
77958,0
103405,0
7175,0
687,1
66569,0
84137,0
33451,0
59503,0
47314,0
38304,0
31692,0
98673,0
35751,0
15353,1
32110,1
23166,1
68912,1
13092,0
5616,0
42872,1
102407,1
37146,0
73775,1
53978,0
100505,0
6172,1
104246,1
89355,0
78447,1
10755,1
94946,0
32496,1
80224,0
105036,1
74626,0
93429,0
29480,0
103261,0
23154,1
102327,1
101745,1
5390,0
97881,1
18944,0
739,1
103132,0
51606,0
10945,0
106886,0
77429,1
9657,0
93560,1
37775,0
84125,1
12240,1
81090,0
46618,0
13831,1
59032,1
44708,0
106636,0
63487,0
16677,1
10296,0
82238,0
89267,1
23872,1
2074,1
33467,0
84296,0
1485,1
19373,1
96126,1
59934,0
54220,0
1266,1
4140,1
105293,0
82688,0
106792,1
62604,0
91313,0
24425,1
86249,0
26308,0
44257,1
69180,0
31618,1
5006,1
96861,0
4774,1
35541,1
64331,1
82419,0
57174,0
23009,0
28497,1
86702,1
83600,0
99243,0
32615,0
61210,0
55109,0
58222,0
12315,0
102563,0
33831,1
12133,0
45589,1
65807,1
96459,0
48528,1
75708,0
85972,1
28583,0
48062,0
57963,0
50725,1
17479,1
68453,0
9703,1
51577,0
74691,0
47400,1
23220,0
99379,0
16846,0
22294,1
105201,1
81658,0
96033,0
50272,0
48806,1
91213,0
96961,1
106148,0
10820,0
78041,1
11079,1
78000,1
74269,0
61226,0
78395,0
834,0
81454,0
74888,1
13113,0
86116,1
73125,0
66377,1
62560,0
91211,0
92130,0
27320,0
46949,0
107443,0
7091,1
85224,0
53484,0
88199,0
12697,1
3801,1
43839,1
78776,0
36015,0
58604,0
30071,1
71091,0
86685,0
101453,0
84620,1
41047,1
14763,0
12832,0
65050,0
81994,0
55196,0
32919,1
89756,0
101023,0
4075,1
64179,1
103059,0
97776,0
67437,0
18942,0
33765,0
66515,0
82481,0
4561,1
88333,0
65557,1
43521,1
103462,0
15205,1
73474,0
89223,1
103058,0
12655,0
69028,0
25949,0
68068,0
16045,1
22030,1
41238,0
71352,1
7963,0
12068,0
46571,0
23040,1
40708,0
18827,0
45775,1
79898,1
31829,0
96702,1
82757,0
57642,0
8229,0
17384,0
97860,0
91252,1
26406,1
52313,0
67570,1
49533,0
99786,1
71015,1
4047,1
23972,0
52375,0
3017,1
63342,1
32591,1
97791,0
90648,0
82570,1
96111,1
11690,1
81052,0
9229,0
82147,0
63267,0
65616,0
76792,0
92078,1
16529,1
5686,1
33619,0
53932,0
22636,0
107480,0
66562,1
67695,1
49941,1
21650,1
8554,0
41654,0
12727,0
43998,0
11230,1
41029,1
48322,0
34969,0
76831,1
986,1
58485,0
63126,1
71666,0
41528,1
84193,1
101076,0
18866,0
88846,1
32182,0
73368,0
39226,1
18574,0
55774,0
106817,1
85112,0
8712,1
38,0
16250,0
31404,1
33226,0
83324,0
91986,0
69503,0
45566,0
32600,1
2667,1
48256,0
90803,1
45182,1
11506,0
65657,0
36166,1
26894,0
27674,1
87143,1
76217,0
49478,1
22224,1
106631,0
63063,0
73087,1
52207,1
41959,1
82568,0
48843,0
62455,1
51573,0
92603,1
1579,1
88586,0
34770,0
86691,0
2836,1
52857,0
2563,1
98378,0
19509,1
2544,0
6700,1
84529,0
50089,0
27837,0
99467,0
55530,0
16103,0
7506,1
93195,0
6817,0
4766,1
10444,0
105009,1
63158,0
85871,1
97197,0
27689,0
70344,0
98236,0
105411,0
40840,0
1436,1
45842,0
87855,0
74619,1
76420,0
36767,0
51779,0
26222,1
68558,1
98341,0
47763,0
19284,0
18060,0
24539,0
48410,1
22569,1
101324,0
79347,0
61702,1
90956,1
47097,0
78462,1
102649,0
67926,1
91768,1
77884,0
56415,0
93419,0
8321,0
83414,0
34242,0
14271,1
64944,0
21358,1
12038,0
61584,1
41544,0
90791,0
81367,0
14070,0
79251,1
65346,1
66645,0
3579,1
49003,0
100253,0
75656,0
42869,0
41273,0
92768,1
14858,1
570,1
21803,0
23915,0
35874,1
100919,1
97583,1
56817,0
73374,0
88185,0
78496,1
19101,1
17727,1
37202,1
99949,0
82479,0
69582,0
9167,1
20101,0
8107,0
35614,0
95604,0
97391,1
17737,0
76614,1
18803,1
95627,1
75930,0
59054,1
73572,0
32015,0
78791,1
95941,1
93354,1
30052,0
12631,1
37932,0
70044,0
82679,1
37837,1
101420,1
103487,0
99397,1
98193,0
50183,1
48270,0
78750,0
63861,1
19827,0
46460,0
81524,0
88799,0
68933,0
44973,0
17381,0
91445,1
87513,0
79869,0
105756,1
19471,1
56823,0
2630,1
99992,1
64574,1
3747,1
69448,1
86308,0
1792,1
48325,0
50150,1
85958,1
93451,1
63506,0
34023,0
22269,0
105701,1
55071,0
80182,1
87743,1
45395,0
54967,1
99527,1
28791,1
107401,0
92585,1
77754,0
106608,1
25937,0
32866,1
28264,0
9400,0
17148,0
107217,1
8286,1
10934,0
102251,0
97195,1
24056,1
87774,1
50763,1
26848,0
105633,1
29671,1
36851,0
13288,1
201,0
55862,0
50570,0
24797,0
83897,0
88774,0
68921,0
39013,0
55148,0
93067,1
70172,0
83569,0
28597,0
1838,0
8293,1
19059,1
8275,0
105446,0
94501,0
33842,0
23170,0
40100,1
73586,1
88944,0
49306,0
32725,0
54869,1
83995,1
60558,0
50411,0
20190,0
49465,0
27916,0
76555,0
76357,1
15328,0
32058,0
101138,0
14786,0
34238,0
11468,0
45498,0
25770,0
77647,1
101954,1
104100,0
101277,0
93021,0
1342,1
11053,0
73321,0
66792,0
5657,1
3695,1
70781,0
50880,0
54928,0
64504,0
104494,0
72355,1
56109,1
96065,0
80874,0
98940,0
42485,0
98553,1
82272,0
49407,1
67787,0
106911,0
25373,1
6442,0
59635,0
80881,0
100200,0
97202,0
39912,0
66407,1
45588,0
59670,1
17861,1
81475,0
90837,0
98960,1
71777,1
2986,1
4392,1
11391,1
54374,1
98291,1
32420,1
73234,1
54501,1
67759,0
59254,0
56078,1
48150,0
89828,1
77252,0
1940,0
29995,0
48797,1
7286,0
42054,0
25721,0
49752,0
92980,1
7199,0
99437,0
105681,1
103182,0
87688,0
32722,1
48107,0
48197,0
89343,1
90224,0
37608,0
38983,0
1848,1
363,1
16055,0
69918,0
20655,1
70090,0
27039,1
67945,1
66843,1
14289,1
16341,0
37127,0
44990,0
103229,0
73524,1
94443,0
73790,0
20007,1
81892,0
51495,0
48184,1
62292,0
59128,1
84767,0
69476,0
87030,0
38666,0
89973,0
89707,1
104739,0
19602,1
12799,0
1723,1
86775,1
19780,1
96209,0
93830,1
4894,0
96850,0
69270,1
57437,0
28653,0
27498,0
18598,1
39210,0
72089,0
75529,0
66120,1
15330,1
107330,0
64937,0
37025,1
46656,0
61947,1
71716,0
32450,1
50462,1
65536,1
26605,1
78162,1
43333,0
99305,1
32310,1
3478,1
62773,0
86017,0
42531,0
61817,0
43962,0
31395,1
49464,1
39924,1
35824,0
85476,1
35853,1
94765,0
61646,0
16722,1
28557,1
101407,1
58293,1
29333,1
42800,0
98335,1
75215,1
89922,0
23892,0
32451,0
93769,0
76644,0
9266,1
66771,0
67216,0
30596,0
82255,0
28328,0
44025,1
93384,0
93857,0
23096,1
33103,0
36776,0
90432,1
4447,1
54455,0
27838,0
8042,1
81789,1
79413,0
14956,1
70260,0
73355,0
57187,1
86658,1
48703,0
37460,0
86902,1
5811,0
79503,1
30287,1
50957,0
75081,0
18384,1
101116,1
64096,0
37156,1
72893,1
94492,1
84585,1
93254,0
16168,1
83100,1
104213,1
44418,1
68394,1
72266,1
42751,0
7462,1
4472,0
6854,0
23662,0
60207,1
81364,0
69384,1
12441,0
20922,1
10608,1
94305,1
78728,0
83545,1
17409,0
1125,1
39040,1
85429,1
64801,1
46313,1
28386,0
62008,0
35788,1
22417,0
19659,1
102095,1
91294,1
53778,1
80697,1
19463,0
64375,0
65925,1
89774,0
44242,1
63785,1
52162,1
86857,0
54990,0
55453,0
48941,0
48625,1
12010,1
25548,0
8385,1
48358,1
68688,0
75254,0
97719,1
77539,1
51669,0
53056,1
37920,0
50421,0
60371,0
72484,1
23269,0
81372,0
71625,1
51183,1
96328,0
105302,1
66720,0
94015,0
94788,1
39730,1
47614,1
74581,0
1699,1
91000,0
62049,0
69013,1
1677,0
28214,1
71776,0
84256,1
6070,1
79811,0
66329,0
81982,1
81816,0
57823,0
84612,1
60943,0
11350,0
15397,0
14204,1
21801,0
60376,0
53847,0
27210,1
81159,0
19240,0
72826,1
86510,0
56303,1
48110,1
74706,1
35432,1
48689,0
16150,0
69580,0
88859,0
87871,0
34195,0
64616,1
61430,0
47213,1
40743,1
96282,0
73888,1
40350,0
50747,0
95183,0
67041,1
96020,1
51940,0
17859,0
30657,1
23183,1
41888,0
35911,0
13793,0
17812,0
59460,1
56735,1
4862,1
95815,0
106470,0
29253,1
25960,1
71703,1
92298,0
67052,0
45321,0
21901,1
73534,0
97770,0
38971,0
45200,0
28368,1
13193,0
49176,1
86207,0
34241,1
4410,0
238,1
50712,1
35208,0
100360,1
21884,1
57498,1
82265,0
27012,1
86301,0
15019,0
33000,1
36992,1
23469,1
44119,0
45677,0
13221,0
57294,0
81686,0
66355,0
19937,1
105823,1
88942,1
28551,0
37464,1
20313,0
10993,1
45325,1
8693,0
65909,1
63572,1
30858,0
37673,0
82928,1
88741,1
25121,0
78958,0
91620,0
103370,1
80472,0
63658,1
40488,0
24240,0
103398,0
86763,0
104195,1
81173,1
36617,0
87227,1
67062,1
14456,1
45407,0
55909,0
78442,0
33771,1
93475,0
92963,0
55048,0
26451,0
78865,0
69821,0
95753,1
25029,0
99751,1
74649,1
76736,1
6459,1
101829,0
57394,1
48678,1
105321,1
73590,0
75741,0
70565,0
40172,0
73457,0
99111,0
37386,1
84970,1
23788,1
30493,0
106676,0
49251,1
50871,0
51517,0
81097,0
59754,1
32427,1
35607,0
84967,0
85403,0
26373,0
63270,0
90922,0
27870,0
90960,0
9919,1
57903,0
79048,0
15574,0
80139,1
58703,0
96512,1
96768,1
104448,1
60547,0
76920,1
2026,0
36778,0
100493,1
66273,0
81529,0
103945,1
59146,0
24921,0
31841,0
106335,1
38385,0
64490,0
89972,1
101522,0
86732,0
82069,1
10635,1
101325,0
8767,0
63749,0
54309,1
25142,0
24679,0
78267,1
17644,0
4188,1
97297,0
91590,1
97227,1
26119,1
91696,1
24091,0
79988,1
69485,0
50302,0
12941,0
34722,1
78894,1
32749,0
70149,0
43500,0
36044,0
102425,0
5558,0
51167,1
30047,0
70283,0
16812,0
34301,1
86699,0
68107,0
92921,0
8349,1
86981,1
67980,1
23134,0
50841,0
78425,1
106681,0
1407,1
86399,0
79102,1
30301,1
89748,0
24637,0
10016,1
64112,0
9313,1
102229,0
47695,0
80080,0
49604,0
72443,1
58664,0
14397,0
4419,0
105130,0
102899,0
35466,0
62762,0
11503,0
72761,1
38201,0
31357,1
68375,0
76421,0
64581,1
6117,0
37555,0
67791,0
40261,1
31665,0
88062,0
3176,1
106996,1
31913,1
79568,0
43774,0
15975,0
1619,1
51932,0
74253,0
66799,0
62734,1
35919,1
83867,1
88133,1
38220,0
75774,1
23493,1
38958,0
53493,0
17101,1
7178,0
105955,0
1786,1
36688,1
25160,1
63182,0
71319,0
87616,1
24052,0
72584,0
50645,1
50044,0
45918,1
9644,1
76297,1
45591,1
7227,1
26143,0
38328,0
91586,1
83447,1
46298,0
49778,0
96878,0
54482,0
22595,0
97398,1
2965,1
104293,0
78501,1
98150,1
49094,0
34145,1
100069,1
94285,0
16281,1
7180,1
17790,0
26092,1
41546,0
46833,1
86041,0
98500,0
15057,0
75967,0
68426,1
100662,0
14935,0
96261,0
31175,0
59951,0
58324,1
77686,0
5473,1
77797,0
100747,1
94172,0
23655,0
89516,0
52343,1
59486,0
901,1
58303,0
67606,1
34035,1
3888,1
43632,0
12384,0
76892,1
40427,0
106271,0
70255,0
20538,0
66490,0
106574,1
34574,1
101487,1
39335,0
15029,1
99973,1
99460,0
55108,0
13908,0
101855,0
35229,0
65937,0
60897,0
13639,1
71449,0
22322,1
105455,0
4717,1
18330,0
23137,1
75188,0
12389,1
22491,1
48515,1
65245,1
48327,1
67341,0
98850,1
67304,1
51771,1
21179,0
61753,0
93762,0
84126,0
74453,0
57745,1
92277,1
70469,1
54251,0
5870,1
15262,1
1221,0
12881,1
41255,0
90253,1
83854,0
39563,1
96885,0
94071,1
94631,0
44604,1
77933,1
32488,0
16201,0
24917,1
11223,1
83650,0
90600,1
17718,0
106296,0
57870,0
100993,1
813,1
93947,0
15141,1
72665,1
71036,0
29194,1
2725,1
85391,0
75649,1
101202,0
51314,1
103403,1
51454,1
71259,0
76110,1
52970,1
40445,0
74007,1
74298,0
90947,1
97365,0
33732,1
50574,0
58236,0
64964,0
6823,0
90862,1
55043,0
88204,0
98614,1
104614,0
27737,0
49451,0
87508,0
4394,1
82044,0
50414,0
63135,1
28750,0
64116,0
59871,0
97938,1
20734,0
73763,1
67995,1
51291,0
20277,0
3822,0
20340,0
13184,0
93828,0
94232,1
24383,0
9138,0
61826,0
39415,0
19091,0
60714,0
36900,0
49787,0
23791,0
47458,0
5090,0
64577,1
70638,0
101174,1
2270,1
86971,1
32924,0
15917,0
60456,0
62067,0
88589,0
78967,0
54853,1
41503,0
40893,0
84439,1
55594,0
87580,1
77065,1
105734,0
39762,1
64935,0
106294,0
1240,1
67208,0
18539,0
96245,0
11577,1
11742,0
95432,0
47102,0
55202,1
85861,0
87946,0
10847,0
68666,0
8924,0
22571,1
98452,1
94369,0
92569,0
21178,0
99521,0
67441,1
5885,1
46821,0
58584,0
26173,1
6158,1
82504,0
95253,1
71765,0
19487,0
22474,1
97472,0
38073,0
83175,1
5442,1
91917,0
11299,1
106226,1
105766,1
35480,0
74491,0
97043,0
69288,0
6389,1
18139,1
43095,0
97220,0
89271,0
100984,0
59842,0
8878,0
55926,0
50025,0
30971,0
71804,0
41789,0
20367,0
94856,1
69128,1
135,1
95078,0
46462,1
74278,1
61045,1
99804,0
42975,0
3521,0
54093,1
93683,0
46528,0
20523,0
34776,0
85138,0
11704,1
32904,1
101392,0
61929,1
49146,0
93512,1
35246,1
691,0
102453,1
58336,1
5022,0
52034,1
9863,1
36616,1
68888,0
83675,1
26798,1
66057,1
51855,0
99980,0
12276,1
61290,1
92515,1
76860,0
59417,0
27812,0
67299,0
72474,0
73066,0
97764,1
101933,0
79978,1
98982,1
57976,0
55884,1
102036,0
70192,0
9367,0
48927,1
59404,0
81310,0
27297,0
3418,1
4160,1
21450,0
16809,0
41427,1
29429,0
101326,0
40602,1
53850,1
90847,0
5935,1
88230,0
102781,0
62014,0
78403,0
54966,1
93941,1
33985,0
100173,0
85488,1
21271,1
76961,0
1588,1
24606,1
65391,0
69242,0
64630,1
17211,0
105414,1
35193,1
80841,0
30719,0
64565,1
68440,1
11222,0
77437,0
94666,1
34529,0
53492,1
49880,0
23826,0
31072,1
71326,0
79749,0
87881,0
52666,1
104271,1
86090,1
104926,0
11557,1
49841,1
92315,0
34674,1
86187,1
94543,0
74650,0
46384,1
61281,1
8925,0
35772,1
84234,0
79197,1
60743,1
96552,1
67957,0
40594,0
67564,1
43772,0
55268,0
63955,1
48087,1
89888,1
9045,1
77756,1
36680,0
47505,0
50548,1
69816,1
64821,0
73009,1
22931,1
56694,0
3702,1
2446,1
15618,1
106909,1
60661,0
56041,1
23739,1
24005,1
51206,1
63721,1
78405,0
86458,0
42731,0
83556,0
75118,1
44873,0
100614,0
58587,1
40746,0
16534,1
55609,0
44299,1
96464,0
87450,0
101909,1
89448,1
53297,1
21303,0
85838,0
5744,0
103756,0
104296,1
39983,0
98835,0
46203,0
24898,0
4369,1
89471,0
92798,1
43804,0
14075,1
8939,1
96035,1
33245,0
55329,0
89295,1
2458,1
18242,0
81005,0
66523,0
25703,1
38966,0
44707,1
98894,0
77896,1
81808,0
28146,0
39566,1
51746,0
23877,1
11364,0
79444,0
105968,1
33448,1
103981,0
92727,0
107400,1
2120,1
106241,0
106324,1
53906,1
88650,0
35708,0
61298,0
12512,1
83847,0
7910,0
83526,0
82190,0
21354,1
73299,0
54730,0
37587,0
87705,1
57024,1
18323,1
20018,0
44773,0
1452,1
64632,1
107162,0
15980,1
22155,0
88439,0
61184,1
65335,1
18238,1
85569,0
72763,0
97035,1
82750,1
24284,0
14061,0
86785,0
101162,1
23245,1
60450,1
21690,0
100569,1
1368,1
93388,0
97153,1
17119,0
72643,0
14527,0
52169,1
44245,0
10987,0
11007,1
60153,0
29215,0
37096,1
234,1
30367,0
94750,1
88777,0
25608,0
10983,0
94370,0
2088,0
80344,1
41656,1
40424,0
92415,0
95586,1
62567,0
17,0
85899,1
10554,1
83772,1
46772,1
63661,0
75988,0
48569,1
41859,0
23003,0
48850,0
33800,1
43811,1
88892,1
7428,0
104136,0
70688,0
100640,0
104335,0
66136,0
43290,0
6634,0
30364,1
20031,0
59173,0
97598,0
51158,0
34043,1
42754,0
107177,0
49326,0
28787,0
54114,0
76977,1
90514,0
98654,0
61159,0
75566,0
1453,0
64943,1
76517,1
37097,0
14042,0
9970,0
22682,1
30353,1
25434,1
94454,0
88442,0
92407,0
59598,0
59888,0
60148,0
22733,0
95296,1
30121,0
87570,1
100621,1
34766,0
66752,1
101965,0
84494,0
28676,0
73667,0
81235,0
93122,0
82117,1
16965,0
62625,0
84474,0
46707,0
42043,0
42450,0
95428,0
7647,0
71631,0
49726,1
65329,0
78436,1
104581,1
2297,0
55600,0
75494,0
52420,0
15255,1
96501,0
4555,0
100555,1
57652,1
90463,0
62938,0
96336,0
98325,0
37418,0
24905,0
97580,1
63103,1
80558,0
95338,0
36479,1
8670,0
32943,0
96285,0
18781,0
26160,1
83752,0
71185,0
96807,0
86890,0
6044,0
99352,0
65877,0
68154,0
36290,0
74095,1
104332,0
65810,1
97253,0
27488,0
2942,1
39911,0
99531,0
4668,0
56668,1
69165,1
97757,0
40415,1
34303,0
18101,1
97453,1
44803,0
88843,0
60474,0
33068,0
59664,0
56071,1
48426,0
76218,1
74408,1
105733,1
46865,0
94766,0
47411,0
84223,1
6571,0
90442,0
8555,0
106828,0
22801,0
84659,1
58350,0
102030,0
90954,0
19481,1
3913,1
100362,1
82011,0
36834,0
21,1
9197,0
44325,1
54704,0
46303,1
53607,0
35909,0
5440,1
1568,1
100129,0
23230,1
33581,0
9420,0
17226,0
33132,0
91262,1
62345,1
41908,0
85621,1
67660,1
59691,0
82023,1
14730,0
44946,0
54051,1
86258,1
70780,0
15134,0
79906,0
16486,0
95915,1
40357,1
93527,1
48600,1
24391,0
98890,0
22232,1
41361,0
14955,0
12434,1
56989,1
782,1
40528,0
67371,0
65959,1
67249,0
68865,0
88528,0
8547,0
83131,0
23713,1
75386,0
86790,1
30932,0
89374,0
38605,0
44687,0
77049,0
28842,1
101275,0
13683,0
18053,0
83576,0
92629,0
27943,0
96844,1
67093,0
53936,0
11212,1
17885,0
74942,1
8278,0
55976,0
37521,0
94547,0
87947,0
52068,1
25533,1
20064,1
78961,0
60027,0
17841,0
78357,1
61520,0
32232,0
32380,1
64470,0
91289,0
68525,0
4706,0
12838,0
15282,0
21912,1
28345,0
80137,1
48705,0
9101,0
70385,1
7146,1
11354,0
9414,1
61381,0
98902,1
63463,1
13432,1
43892,1
16137,1
58397,0
75712,1
100100,1
31372,0
94188,0
6471,0
77873,0
38289,1
20602,0
180,1
45520,0
87845,0
50152,1
12801,0
62829,0
25316,1
39139,0
44079,1
103384,0
78070,0
4830,0
28621,0
10890,0
40359,0
53265,0
67240,1
74375,1
36441,1
22557,0
58708,0
80731,1
55706,1
82933,1
47369,1
29942,1
95593,1
478,1
73024,0
2951,0
60664,0
62781,1
74989,0
14417,0
20680,1
81419,1
51508,0
12194,0
4879,1
73286,1
24452,0
62086,0
101098,0
26623,1
40904,0
80934,0
16922,0
70602,0
45314,0
2914,1
23657,0
49354,0
106042,1
84539,1
21049,0
41193,0
31283,0
7603,0
80455,1
44756,0
94310,1
101878,0
747,0
63337,1
52766,0
41482,1
1463,1
40997,0
54469,1
953,1
84407,0
34076,0
85772,0
31233,0
70740,0
60389,0
16113,0
83353,0
1325,0
101831,1
30024,0
64364,1
62311,0
69373,1
23819,0
105803,1
77136,0
96880,1
28839,1
84371,1
54256,0
673,1
21775,1
102061,1
95554,0
11763,0
94597,0
18322,1
96406,1
19425,1
26226,1
918,0
41754,0
20254,0
99583,1
30846,1
30991,1
76995,0
39560,0
35963,1
41594,0
90202,0
40175,0
88268,0
61108,0
61803,1
73357,1
87614,0
46578,0
19320,0
4580,0
25271,1
30961,0
817,1
89199,0
73489,0
97510,0
76319,1
6935,1
98257,0
20799,0
59227,0
25453,0
18582,1
9813,0
74762,0
48113,1
27766,0
68993,0
48562,0
40989,0
27982,0
8310,0
61545,0
91884,1
96468,0
62091,0
31437,0
82542,0
6504,1
49050,1
17436,0
36377,0
64460,0
20533,1
17113,0
51724,1
10773,0
64805,1
65276,1
7211,0
50761,0
88966,1
31637,0
10589,0
40978,0
67221,0
18412,0
33138,0
85141,0
42852,1
22308,0
52410,0
40105,1
22545,0
34119,0
92847,0
550,1
1917,1
101015,0
30450,0
73384,1
85767,0
11574,0
93472,0
23588,0
1790,1
8291,0
70116,1
52540,1
4165,1
50441,1
59630,0
49381,0
75787,0
82440,0
85127,1
92077,1
22071,1
12036,1
19143,0
20837,0
92607,0
49437,0
52414,0
11238,0
96254,1
78312,0
30520,0
26880,1
36729,1
88598,1
26633,1
51686,1
26205,1
64031,0
22902,0
91579,1
16672,0
32203,1
59505,0
91648,0
47706,0
1386,0
31509,0
88324,1
15407,1
67810,1
18300,0
85287,0
35562,0
68382,0
53818,1
4504,0
29205,0
96255,0
86467,1
61447,0
87197,0
73383,0
44518,1
58820,0
94151,1
11637,1
53800,1
29508,0
23319,0
7871,0
28723,1
3046,1
76943,0
25547,1
36493,0
64793,1
79185,0
87,1
105743,1
45054,0
40539,0
72513,0
21176,1
45030,0
93273,0
100589,0
14581,0
24015,0
41848,1
92748,0
38755,0
92843,0
88471,1
87011,1
20034,1
26463,0
104537,1
82828,1
13019,1
88874,0
85831,0
54974,0
100196,1
43078,1
100890,0
46562,0
86167,0
56788,1
25199,1
70430,0
99190,0
75979,0
16930,1
16169,1
60855,1
90345,1
71093,1
62557,0
23476,0
97301,0
12966,0
54854,0
856,0
10729,1
27110,0
22618,1
78594,0
1937,1
94902,0
72073,0
7865,0
39503,1
6760,1
66171,0
70050,0
16960,1
15043,0
23566,0
94890,1
77027,1
72291,1
31245,0
77773,0
100592,1
15210,1
42524,1
35437,0
25184,0
52039,0
3239,1
104043,1
5425,1
62242,1
104257,1
11395,0
105118,1
22445,0
55482,0
46533,0
8008,0
19966,1
15023,0
54559,1
71014,1
44114,1
39193,1
85057,1
83301,1
50238,0
71559,1
14454,0
80353,0
31764,1
22095,0
37870,0
47199,1
65865,1
42379,0
16811,0
37522,1
41702,0
5276,1
73064,0
15840,0
39681,0
57536,1
65884,0
45993,1
64614,0
91643,1
45868,0
35372,0
59604,1
27227,1
9829,1
58827,0
88677,1
30564,1
67633,1
82616,1
45057,1
63988,1
55624,0
65407,0
95519,0
68167,0
6814,0
85873,1
3677,0
106989,0
101679,0
89392,1
86201,1
104826,0
96505,0
4608,1
93825,1
91528,1
29640,0
49447,0
92763,1
36011,0
47494,1
67878,1
106282,0
58461,0
40053,0
37622,0
100390,1
37365,0
50556,1
70342,0
72145,0
68297,0
103582,0
78373,0
49045,0
88026,1
36873,1
103435,1
104880,0
94088,0
45146,1
9671,0
27953,0
5441,1
64266,0
7751,1
1557,1
16354,0
47029,0
6007,0
83685,1
64780,0
1631,0
67586,0
53570,1
61227,1
23780,0
29198,1
27530,0
45882,0
82905,0
37849,1
1169,1
62041,1
49725,0
34825,1
24952,1
12422,0
1966,1
32961,0
88210,0
103621,0
723,1
45537,0
26521,1
57874,1
64419,0
86553,1
101355,1
73352,1
68110,0
32119,0
27471,0
84623,0
75176,0
13722,1
106067,1
34204,1
86989,0
79351,0
7260,0
55401,0
6120,1
38243,1
100658,1
21900,1
64068,0
76858,1
81807,0
17023,1
82434,0
25557,1
35261,0
18476,1
107449,0
81726,1
98160,1
21080,0
35615,1
104497,0
3552,0
57432,0
3588,1
97182,1
60930,0
78710,1
23995,1
19470,1
61046,0
73381,1
101720,0
93821,1
70535,0
41132,0
75180,1
62807,0
14880,0
24976,1
8491,0
55883,1
2662,1
70557,0
25240,1
95700,0
11700,0
86490,1
32041,1
93835,1
85108,1
34883,0
42526,0
34539,0
107174,0
57526,1
62379,1
36557,0
49805,1
59195,0
84920,1
29227,0
33748,0
86146,0
52421,0
1827,1
89065,1
106363,0
41405,0
58011,0
38433,0
59271,0
60705,0
102132,0
67477,1
76227,0
53418,1
34878,0
63232,0
23172,0
18022,1
54082,1
85977,0
70055,0
70194,1
78258,1
60482,0
32848,1
60116,1
8006,0
38017,1
93623,1
77774,1
56159,1
14073,1
40526,0
57441,1
21948,1
37143,1
27100,1
104895,0
98063,0
37607,0
16932,1
92789,0
186,1
49209,1
33912,1
62656,1
65485,0
63892,1
101710,0
102865,0
106490,1
26491,0
99958,0
93029,1
93817,0
39938,1
98580,0
54761,1
88549,0
45273,0
